latitude,longitude,time_bp
-18.5,133,1
-38.4,142.3,1
-30,115,1
-34.2,115,1
-30.5,149,1
-38.1,141.2,1
-34.3,115.1,1
-37.8,142.8,1
-33.7,115,1
-31.6,115.7,1
-31.1,128,1
-12.40790605,132.9567665,1
-15.5,144.5,1
-41.148575,146.617387,1
-40.869651,148.21103,1
-40.869651,148.21103,1
-41.160801,146.62641,1
-42.615892,146.800132,1
-42.91514,147.83931,1
-42.615892,146.800132,1
-42.950877,147.92074,1
-41.160801,146.62641,1
-42.08722,146.452908,1
-40.869651,148.21103,1
-42.420397,147.766946,1
-42.637754,146.793244,1
-42.083071,146.457405,1
-42.867943,147.88371,1
-42.900494,147.850784,1
-42.902801,147.905705,1
-43.498941,146.906427,1
-42.91514,147.83931,1
-43.44799,146.91245,1
-41.544311,146.007642,1
-42.991342,147.85498,1
-42.934779,147.95011,1
-42.080575,146.40793,1
-42.902801,147.905705,1
-43.498941,146.906427,1
-42.879407,147.95548,1
-41.160801,146.62641,1
-42.079809,146.470478,1
-41.149042,146.608911,1
-41.160801,146.62641,1
-41.380496,145.742491,1
-42.991342,147.85498,1
-42.912144,147.847514,1
-42.92813,147.287942,1
-41.93878,147.580418,1
-41.149042,146.608911,1
-40.69015,144.70481,1
-42.095451,146.447081,1
-40.682551,144.70907,1
-41.148575,146.617387,1
-42.8935,147.932476,1
-41.200706,146.87669,1
-42.991342,147.85498,1
-41.149042,146.608911,1
-41.149042,146.608911,1
-42.063877,148.17558,1
-42.432761,147.77106,1
-42.198407,145.95795,1
