latitude,longitude,time_bp
-32.95,118.966667,1
-32,122.8333,1
-32,122.8333,1
-32,122.8333,1
-31.33176,137.34019,1
-31.2992,137.4833,1
-31.083334,141.7,1
-30.97789,137.22705,1
-30.96017,132.22879,1
-30.96017,132.22879,1
-30.92031,132.21042,1
-30.917,132.20253,1
-30.86206,132.17325,1
-30.86206,132.17325,1
-30.77983,135.5959,1
-30.77027,135.58789,1
-30.76348,135.60524,1
-30.75573,135.54851,1
-30.74985,135.58543,1
-30.6849,135.54724,1
-30.6849,135.54724,1
-30.6849,135.54724,1
-30.58294,135.56431,1
-30.58294,135.56431,1
-30.58294,135.56431,1
-30.54192,135.57423,1
-30.54192,135.57423,1
-30.54192,135.57423,1
-30.53216,135.54828,1
-30.53194,135.54829,1
-30.53194,135.54829,1
-30.53194,135.54829,1
-30.52884,135.57469,1
-30.52884,135.57469,1
-30.527968,135.554724,1
-30.52766,135.5552,1
-30.5268,135.56576,1
-30.5132,135.53196,1
-30.5,127.05,1
-30.5,127.05,1
-30.5,127.05,1
-30.5,127.05,1
-30.5,127.05,1
-30.5,127.05,1
-30.5,127.05,1
-30.5,127.05,1
-30.48583,135.54146,1
-30.48557,135.5412,1
-30.48557,135.5412,1
-30.48,136.88,1
-30.46027,136.86251,1
-30.45976,131.83514,1
-30.45,131.83,1
-30.45,131.83,1
-30.44379,137.82975,1
-30.4436,137.8297,1
-30.4436,137.8297,1
-30.44,136.873056,1
-30.44,136.873056,1
-30.43713,136.86152,1
-30.43713,136.86152,1
-30.43713,136.86152,1
-30.43621,136.87819,1
-30.43621,136.87819,1
-30.43621,136.87819,1
-30.43621,136.87819,1
-30.43621,136.87819,1
-30.43,135.4786,1
-30.43,135.4786,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.42814,136.95039,1
-30.41387,136.87101,1
-30.41387,136.87101,1
-30.4072,136.8706,1
-30.4072,136.8706,1
-30.39817,136.86667,1
-30.39817,136.86667,1
-30.39817,136.86667,1
-30.39817,136.86667,1
-30.39817,136.86667,1
-30.39762,136.84666,1
-30.39762,136.84666,1
-30.39748,136.85656,1
-30.39748,136.85656,1
-30.39748,136.85656,1
-30.39748,136.85656,1
-30.39748,136.85656,1
-30.39748,136.85656,1
-30.39748,136.85656,1
-30.39572,136.84277,1
-30.39572,136.84277,1
-30.39572,136.84277,1
-30.39572,136.84277,1
-30.3957,136.84281,1
-30.3957,136.84281,1
-30.39399,136.85348,1
-30.39399,136.85348,1
-30.39399,136.85348,1
-30.39399,136.85348,1
-30.39399,136.85348,1
-30.39399,136.85348,1
-30.39399,136.85348,1
-30.39399,136.85348,1
-30.39399,136.85348,1
-30.39399,136.85348,1
-30.39399,136.85348,1
-30.39399,136.85348,1
-30.39399,136.85348,1
-30.39399,136.85348,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39373,136.85378,1
-30.39291,136.92431,1
-30.39275,136.92454,1
-30.39275,136.92454,1
-30.39275,136.92454,1
-30.39275,136.92454,1
-30.39275,136.92454,1
-30.39275,136.92454,1
-30.39275,136.92454,1
-30.39275,136.92454,1
-30.39275,136.92454,1
-30.39275,136.92454,1
-30.39275,136.92454,1
-30.39275,136.92454,1
-30.38842,136.84649,1
-30.38842,136.84649,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38839,136.84864,1
-30.38823,136.85997,1
-30.38823,136.85997,1
-30.38823,136.85997,1
-30.38784,136.92842,1
-30.38784,136.92842,1
-30.38784,136.92842,1
-30.38784,136.92842,1
-30.38784,136.92842,1
-30.38784,136.92842,1
-30.38784,136.92842,1
-30.38784,136.92842,1
-30.38784,136.92842,1
-30.38784,136.92842,1
-30.38784,136.92842,1
-30.38784,136.92842,1
-30.38784,136.92842,1
-30.38784,136.92842,1
-30.38781,136.92844,1
-30.38781,136.92844,1
-30.38781,136.92844,1
-30.38781,136.92844,1
-30.38781,136.92844,1
-30.38723,136.83941,1
-30.38723,136.83941,1
-30.38723,136.83941,1
-30.38723,136.83941,1
-30.38723,136.83941,1
-30.38723,136.83941,1
-30.38723,136.83941,1
-30.38723,136.83941,1
-30.38723,136.83941,1
-30.38723,136.83941,1
-30.38723,136.83941,1
-30.38721,136.83992,1
-30.38721,136.83992,1
-30.38721,136.83992,1
-30.38721,136.83992,1
-30.38587,136.84853,1
-30.38587,136.84853,1
-30.38587,136.84853,1
-30.38587,136.84853,1
-30.38587,136.84853,1
-30.38587,136.84853,1
-30.38587,136.84853,1
-30.38587,136.84853,1
-30.38587,136.84853,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38566,136.84907,1
-30.38565,136.84836,1
-30.38465,136.90119,1
-30.38462,136.9012,1
-30.38452,136.90115,1
-30.38451,136.90118,1
-30.38438,136.90116,1
-30.38424,136.90751,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89802,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.38288,136.89758,1
-30.3828,136.94534,1
-30.38268,136.89578,1
-30.38255,136.83738,1
-30.38255,136.83738,1
-30.38255,136.83738,1
-30.38255,136.83738,1
-30.38255,136.83738,1
-30.38255,136.83738,1
-30.38255,136.83738,1
-30.38255,136.83738,1
-30.38255,136.83738,1
-30.38255,136.83738,1
-30.38255,136.83738,1
-30.38255,136.83738,1
-30.38255,136.83738,1
-30.38255,136.83738,1
-30.38248,136.89854,1
-30.38248,136.89855,1
-30.38247,136.89564,1
-30.38243,136.89565,1
-30.3824,136.89609,1
-30.38223,136.8737,1
-30.3822,136.89594,1
-30.38209,136.89777,1
-30.38197,136.87744,1
-30.38197,136.87744,1
-30.38197,136.87744,1
-30.38197,136.87744,1
-30.38197,136.87744,1
-30.38197,136.87744,1
-30.38197,136.87744,1
-30.38197,135.5858,1
-30.38192,136.86288,1
-30.38167,136.89824,1
-30.38158,136.89415,1
-30.3815,136.88686,1
-30.38133,136.90075,1
-30.38112,136.84019,1
-30.38098,136.84743,1
-30.38098,136.84743,1
-30.38098,136.84743,1
-30.38098,136.84743,1
-30.38098,136.84743,1
-30.38043,136.902588,1
-30.37961,136.84756,1
-30.37957,136.84764,1
-30.37956,136.84762,1
-30.37955,136.84792,1
-30.37954,136.83857,1
-30.37954,136.83857,1
-30.37954,136.83857,1
-30.37954,136.83857,1
-30.37954,136.83857,1
-30.37954,136.83857,1
-30.37942,136.83844,1
-30.37942,136.83844,1
-30.37933,136.8486,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.3793,136.8462,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37928,136.84622,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37916,136.84776,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
-30.37909,136.84755,1
