latitude,longitude,time_bp
-29.189167,116.4525,1
-29.994722,119.256944,1
-30,119.6,1
-29.5,119.6,1
-31.3,119.65,1
-31.616667,119.808333,1
-29.818889,119.937778,1
-31.341667,120.541667,1
-31.3,120.541667,1
-31.308333,120.541667,1
-31.3,120.541667,1
-31.283333,120.558333,1
-27.471389,120.722222,1
-32.016667,120.756944,1
-30.433333,120.85,1
-31.288889,120.929167,1
-30.018056,120.963611,1
-30.018333,121.045556,1
-30.018056,121.045556,1
-30.366667,121.05,1
-30.396944,121.058889,1
-30.396944,121.058889,1
-30.396944,121.058889,1
-30.396944,121.058889,1
-30.396944,121.058889,1
-30.018333,121.068611,1
-30.018056,121.068611,1
-30.566667,121.091667,1
-30.350278,121.11667,1
-30.397222,121.1225,1
-30.543889,121.1225,1
-30.397222,121.1225,1
-30.543889,121.1225,1
-30.397222,121.1225,1
-30.397222,121.1225,1
-30.397222,121.1225,1
-30.397222,121.1225,1
-29.923056,121.140833,1
-29.8875,121.195833,1
-29.8875,121.195833,1
-29.8875,121.195833,1
-30.583333,121.216667,1
-30.583333,121.216667,1
-30.583333,121.216667,1
-30.544167,121.26,1
-30.426389,121.260278,1
-30.591667,121.275,1
-30.591667,121.275,1
-30.591667,121.275,1
-30.591667,121.275,1
-30.591667,121.275,1
-30.591667,121.275,1
-30.591667,121.275,1
-30.591667,121.275,1
-30.633333,121.3,1
-30.441389,121.336944,1
-30.441389,121.336944,1
-32.697778,121.485833,1
-32.697778,121.485833,1
-31.583889,121.758333,1
-31,122.2,1
-30.5,122.35,1
-31.88,122.45,1
-31.883333,122.45,1
-32.0715,124.05202,1
-32.0715,124.05202,1
-32.06806,124.07148,1
-29.685556,125.1725,1
-29.68511,125.1772,1
-29.5,125.233333,1
-29.5,125.233333,1
-29.5,125.233333,1
-29.72,125.314444,1
-29.72009,125.32097,1
-29.72009,125.32097,1
-29.72009,125.32097,1
-31.016666,125.333336,1
-31.016666,125.333336,1
-31.016666,125.333336,1
-31.65,127.433333,1
-31.835556,127.695278,1
-30.028056,127.736667,1
-29.5075,130.15194,1
-29.4811,130.1694,1
-28.5833,130.6667,1
-30.55,130.96666,1
-30.55,130.96666,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.45,131.83333,1
-30.44859,131.83467,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.92031,132.21042,1
