latitude,longitude,time_bp
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-34.12,141.92,1
-33.348622,141.091718,1
-33.341361,141.062017,1
-33.223787,141.316503,1
-33.219019,141.217762,1
-33.17469,141.303738,1
-33.173255,141.307992,1
-33.108196,141.248332,1
-33.097027,141.284713,1
-33.03639,134.53298,1
-33.035,134.5344,1
-33.035,134.5344,1
-32.60242,135.43347,1
-32.6,135.425,1
-32.6,135.425,1
-32.6,135.425,1
-32.302073,141.527017,1
-32.3019,141.5263,1
-32.28333,120.58333,1
-32.25009,140.93557,1
-32.25,135.13,1
-32.24662,140.93847,1
-32.22,135.15,1
-32.22,135.15,1
-32.2103,135.1542,1
-32.1642,135.0525,1
-32.145,134.7311,1
-32.144,134.73415,1
-32.03154,139.82239,1
-31.95959,140.25006,1
-31.9594,140.25,1
-31.9594,140.25,1
-31.75,121.7,1
-31.73345,132.77979,1
-31.69173,132.78023,1
-31.66579,132.86493,1
-31.66579,132.86493,1
-31.6589,133.3294,1
-31.65886,133.32948,1
-31.6211,132.8239,1
-31.6211,132.8239,1
-31.608333,119.816667,1
-31.60814,129.10936,1
-31.60789,133.82687,1
-31.60782,133.82479,1
-31.60781,133.82477,1
-31.6078,133.82478,1
-31.60774,133.82552,1
-31.59521,133.83671,1
-31.5728,132.795,1
-31.5728,132.795,1
-31.5728,132.795,1
-31.5728,132.795,1
-31.57136,132.79421,1
-31.57136,132.79421,1
-31.57136,132.79421,1
-31.56465,130.38566,1
-31.5542,132.8156,1
-31.5542,132.8156,1
-31.5541,132.81523,1
-31.48238,131.26675,1
-31.48238,131.26675,1
-31.48238,131.26675,1
-31.4522,132.8289,1
-31.4509,132.83022,1
-31.445833,123.523611,1
-31.443056,123.527778,1
-31.44032,140.43626,1
-31.43136,140.45283,1
-31.33,137.47,1
-31.283333,120.558333,1
-31.25,138.77,1
-31.24027,136.55158,1
-31.21683,134.76598,1
-31.21683,134.76598,1
-31.21275,142.311413,1
-31.20506,133.99041,1
-31.20505,133.9904,1
-31.20503,133.99039,1
-31.2,142.3,1
-31.2,142.3,1
-31.18322,134.76403,1
-31.17338,140.6769,1
-31.17338,140.6769,1
-31.17338,140.6769,1
-31.12612,134.00578,1
-31.12611,134.00575,1
-31.12611,134.00575,1
-31.1261,134.00576,1
-31.1261,134.00577,1
-31.11403,134.01151,1
-31.10206,134.02449,1
-31.09331,138.80827,1
-31.083753,141.699135,1
-31.083753,141.699135,1
-31.05,121.083333,1
-31.05,121.083333,1
-31.044695,141.78725,1
-31.016667,121.066667,1
-30.97789,137.22705,1
-30.97,135.73,1
-30.96017,132.22879,1
-30.96017,132.22879,1
-30.96017,132.22879,1
-30.96017,132.22879,1
-30.96017,132.22879,1
-30.96017,132.22879,1
-30.96017,132.22879,1
-30.96017,132.22879,1
-30.96017,132.22879,1
-30.96017,132.22879,1
-30.96017,132.22879,1
-30.96017,132.22879,1
-30.96017,132.22879,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95441,132.17855,1
-30.95174,137.19055,1
-30.92438,132.09753,1
-30.92438,132.09753,1
-30.9239,134.0306,1
-30.92251,134.03185,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.92031,132.21042,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.91749,132.22278,1
-30.917,132.20253,1
-30.917,132.20253,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.917,132.20252,1
-30.916995,132.202519,1
-30.9167,134.0167,1
-30.916232,132.167878,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.91623,132.16788,1
-30.8953,132.1669,1
-30.8953,132.1669,1
-30.8819,132.2056,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.88183,132.20562,1
-30.86882,132.18236,1
-30.86882,132.18236,1
-30.86882,132.18236,1
-30.86882,132.18236,1
-30.86882,132.18236,1
-30.86206,132.17325,1
-30.86206,132.17325,1
-30.86206,132.17325,1
-30.8536,134.1167,1
-30.85216,134.11812,1
-30.829167,120.338889,1
-30.82911,132.25905,1
-30.82856,132.25881,1
-30.81286,132.28019,1
-30.755278,119.57,1
-30.75,121.466667,1
-30.75,121.466667,1
-30.75,121.766667,1
-30.75,121.8,1
-30.74831,132.27717,1
-30.73693,132.25947,1
-30.7333,134.2167,1
-30.71929,132.29564,1
-30.71929,132.29564,1
-30.71929,132.29564,1
-30.71929,132.29564,1
-30.71457,137.17903,1
-30.6964,134.20577,1
-30.6911,134.5222,1
-30.6911,134.5222,1
-30.6833,134.2,1
-30.660897,142.723102,1
-30.660897,142.723102,1
-30.660897,142.723102,1
-30.660897,142.723102,1
-30.65772,132.34113,1
-30.65742,132.3428,1
-30.65742,132.3428,1
-30.65742,132.34277,1
-30.657117,142.724465,1
-30.657117,142.724465,1
-30.6417,139.4772,1
-30.6417,139.4772,1
-30.63628,140.66446,1
-30.59091,139.54045,1
-30.5908,139.5406,1
-30.5908,132.29977,1
-30.58957,132.30531,1
-30.58952,132.28269,1
-30.58949,132.2827,1
-30.58921,132.30898,1
-30.58921,132.30898,1
-30.58921,132.30898,1
-30.58921,132.30898,1
-30.58921,132.30898,1
-30.58921,132.30898,1
-30.58921,132.30898,1
-30.58921,132.30898,1
-30.58921,132.30898,1
-30.58921,132.30898,1
-30.58921,132.30898,1
-30.58921,132.30898,1
-30.58879,132.30181,1
-30.5881,133.2206,1
-30.58795,132.28323,1
-30.58791,132.28328,1
-30.58791,132.28328,1
-30.58694,132.24139,1
-30.58674,133.22186,1
-30.58667,132.24139,1
-30.58667,132.24139,1
-30.58667,132.24139,1
-30.58667,132.24139,1
-30.58667,132.24139,1
-30.58559,132.24351,1
-30.58558,132.24349,1
-30.58558,132.24349,1
-30.58558,132.24349,1
-30.58493,132.2625,1
-30.5795,132.21705,1
-30.5795,132.21705,1
-30.57551,132.21908,1
-30.57551,132.21908,1
-30.57551,132.21908,1
-30.5755,132.21909,1
-30.5755,132.21909,1
-30.5755,132.21909,1
-30.566667,121.091667,1
-30.56047,139.43488,1
-30.55,122.283333,1
-30.543889,121.1225,1
-30.543889,121.1225,1
-30.543889,121.261111,1
-30.543611,121.261111,1
-30.542778,121.261944,1
-30.53573,132.11234,1
-30.53573,132.11234,1
-30.53573,132.11234,1
-30.53573,132.11234,1
-30.53573,132.11234,1
-30.53573,132.11234,1
-30.53573,132.11234,1
-30.53566,132.11242,1
-30.53566,132.11242,1
-30.53566,132.11242,1
-30.53566,132.11242,1
-30.53477,132.11487,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53339,132.11404,1
-30.53337,132.11401,1
-30.53337,132.11401,1
-30.53337,132.11401,1
-30.53337,132.11401,1
-30.53267,132.11557,1
-30.5314,132.6642,1
-30.53095,132.11568,1
-30.52853,132.11739,1
-30.52853,132.11739,1
-30.52852,132.11736,1
-30.52852,132.11736,1
-30.52852,132.11736,1
-30.52852,132.11736,1
-30.52852,132.11736,1
-30.52852,132.11736,1
-30.52852,132.11736,1
-30.52773,135.55523,1
-30.5,127.05,1
-30.5,127.05,1
-30.46866,139.03594,1
-30.4678,139.0347,1
-30.4678,139.0347,1
-30.466667,122.35,1
-30.466667,122.4,1
-30.466667,122.4,1
-30.466667,122.4,1
-30.466667,122.35,1
-30.466667,122.4,1
-30.45976,131.83514,1
-30.45026,136.86928,1
-30.45026,136.86928,1
-30.45,132.76666,1
-30.45,132.76666,1
-30.45,131.83333,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,131.83,1
-30.45,122.416667,1
-30.45,131.833333,1
-30.44379,137.82975,1
-30.43621,136.87819,1
-30.43621,136.87819,1
-30.43454,136.87449,1
-30.433333,123.570833,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.429167,123.575,1
-30.42814,136.95039,1
-30.426389,121.260278,1
-30.42071,137.85998,1
-30.42071,137.85998,1
-30.4167,131.8333,1
-30.4167,131.8167,1
-30.416667,122.358333,1
-30.416667,122.366667,1
-30.416667,122.358333,1
-30.41532,136.85331,1
-30.41532,136.85331,1
-30.41387,136.87101,1
-30.41387,136.87101,1
-30.41387,136.87101,1
-30.41387,136.87101,1
-30.4136,136.8708,1
-30.4136,136.8708,1
-30.4125,119.245833,1
-30.39817,136.86667,1
-30.39817,136.86667,1
-30.39817,136.86667,1
-30.397222,121.1225,1
-30.397222,121.1225,1
-30.397222,121.1225,1
-30.397222,121.1225,1
-30.397222,121.1225,1
-30.397222,121.1225,1
-30.396944,121.058889,1
-30.396944,121.058889,1
-30.396944,121.058889,1
-30.396944,121.058889,1
-30.396944,121.058889,1
-30.396944,121.058889,1
-30.396944,121.058889,1
-30.3917,136.84104,1
-30.3917,136.84104,1
-30.38843,136.84919,1
-30.38784,136.92842,1
-30.38676,137.92832,1
-30.38676,137.92832,1
-30.38133,136.90075,1
-30.38047,139.70668,1
-30.3803,139.7067,1
-30.3803,139.7067,1
-30.37909,136.84755,1
-30.378889,121.124167,1
-30.37806,136.90578,1
-30.37788,136.84628,1
-30.37778,136.84629,1
-30.37725,136.89703,1
-30.37725,136.89703,1
-30.37725,136.89703,1
-30.37725,136.89703,1
-30.37725,136.89703,1
-30.37725,136.89703,1
-30.37725,136.89703,1
-30.37725,136.89703,1
-30.36245,136.89654,1
-30.35977,137.99209,1
-30.35977,137.99209,1
-30.35977,137.99209,1
-30.3594,137.9919,1
-30.3594,137.9919,1
-30.3594,137.9919,1
-30.3594,137.9919,1
-30.356944,119.5825,1
-30.35155,136.924,1
-30.35155,136.924,1
-30.350278,121.11667,1
-30.350278,121.11667,1
-30.350278,121.11667,1
-30.350278,121.11667,1
-30.350278,121.11667,1
-30.350278,121.11667,1
-30.350278,121.11667,1
-30.35,120.95,1
-30.35,120.95,1
-30.35,119.68333,1
-30.348611,119.202778,1
-30.348611,119.202778,1
-30.33452,131.593746,1
-30.33452,131.593746,1
-30.33452,131.59375,1
-30.33452,131.59375,1
-30.33452,131.59375,1
-30.32671,136.84809,1
-30.3189,133.2161,1
-30.31884,134.75651,1
-30.31884,134.75651,1
-30.31884,134.75651,1
-30.31884,134.75651,1
-30.31736,133.2176,1
-30.3128,134.75516,1
-30.308333,119.716667,1
-30.30478,134.75386,1
-30.30478,134.75386,1
-30.30478,134.75386,1
-30.30478,134.75386,1
-30.30478,134.75386,1
-30.30478,134.75386,1
-30.3,119.725,1
-30.29728,134.76252,1
-30.29566,139.40545,1
-30.2953,139.4056,1
-30.2953,139.4056,1
-30.291667,119.733333,1
-30.291667,119.733333,1
-30.28705,138.10086,1
-30.283333,121.75,1
-30.283333,121.75,1
-30.283333,121.75,1
-30.283333,121.75,1
-30.28333,119.73333,1
-30.28333,119.73333,1
-30.2778,138.8064,1
-30.2778,138.8064,1
-30.2772,139.5694,1
-30.2772,139.5694,1
-30.2762,138.80825,1
-30.275,133.0275,1
-30.275,133.0275,1
-30.27366,133.02883,1
-30.27159,137.98498,1
-30.27159,137.98498,1
-30.2714,137.985,1
-30.2714,137.985,1
-30.26673,139.55895,1
-30.25431,131.55138,1
-30.2525,119.266667,1
-30.25,119.255556,1
-30.24539,139.56053,1
-30.2377,139.23666,1
-30.233333,123.683333,1
-30.201389,120.974167,1
-30.20029,139.59763,1
-30.2,121.816667,1
-30.18671,137.72485,1
-30.17444,131.57167,1
-30.17431,137.74433,1
-30.17431,137.74433,1
-30.17278,131.57917,1
-30.17278,131.57917,1
-30.17278,131.57917,1
-30.17278,131.57917,1
-30.17278,131.57917,1
-30.17278,131.57917,1
-30.17278,131.57917,1
-30.17278,131.57917,1
-30.17278,131.57917,1
-30.17111,131.61127,1
-30.1667,131.5833,1
-30.1667,134.6667,1
-30.1667,131.5833,1
-30.1667,131.5833,1
-30.1667,131.5833,1
-30.166111,144.4725,1
-30.166111,144.4725,1
-30.16611,131.58444,1
-30.16611,131.58444,1
-30.16611,131.58444,1
-30.16611,131.58444,1
-30.16611,131.58444,1
-30.1661,131.5844,1
-30.1661,131.5844,1
-30.16596,139.61969,1
-30.1656,139.62,1
-30.1656,139.62,1
-30.1514,137.8983,1
-30.1514,137.8983,1
-30.14574,139.5258,1
-30.12139,139.55496,1
-30.116667,118.05,1
-30.1156,137.7472,1
-30.11363,131.63434,1
-30.11093,139.57921,1
-30.11093,139.57921,1
-30.1108,139.5797,1
-30.1108,139.5797,1
-30.10348,139.42246,1
-30.1028,139.4194,1
-30.1028,139.4194,1
-30.09786,131.4684,1
-30.0978,131.4683,1
-30.0978,131.4683,1
-30.09353,130.09419,1
-30.09093,130.08266,1
-30.09093,130.08266,1
-30.08295,139.63673,1
-30.08191,139.61683,1
-30.08155,130.07644,1
-30.073611,127.914722,1
-30.066667,117.85,1
-30.06463,131.65443,1
-30.06401,131.44035,1
-30.06401,131.44035,1
-30.06401,131.44035,1
-30.058611,120.898056,1
-30.058611,120.898056,1
-30.0414,131.6639,1
-30.0414,131.6639,1
-30.04139,131.66389,1
-30.04139,131.66389,1
-30.04139,131.66389,1
-30.04139,131.66389,1
-30.0275,120.921111,1
-30.022222,123.769444,1
-30.02101,131.40895,1
-30.02101,131.40895,1
-30.0189,135.06815,1
-30.0189,135.06815,1
-30.0189,135.06815,1
-30.0189,135.06815,1
-30.0189,135.06815,1
-30.0189,135.06815,1
-30.01871,135.06789,1
-30.018611,121.056389,1
-30.018611,121.056389,1
-30.018333,121.046667,1
-30.018056,121.029722,1
-30.018056,121.062222,1
-30.018056,121.062222,1
-30.018056,120.963611,1
-30.018056,121.062222,1
-30.0175,120.980278,1
-30.01528,131.85083,1
-30.01324,135.0907,1
-30.01324,135.0907,1
-30.01318,135.08953,1
-30.0114,138.0494,1
-30.0114,138.0494,1
-30.01111,131.80778,1
-30.01111,131.80778,1
-30.0111,131.6639,1
-30.0111,131.6639,1
-30.0111,131.6639,1
-30.0111,131.6639,1
-30.01003,135.14917,1
-30.01003,135.14917,1
-30.01003,135.14917,1
-30.01003,135.14917,1
-30.01003,135.14917,1
-30.01003,135.14917,1
-30.01003,135.14917,1
-30.01003,135.14917,1
-30.01003,135.14917,1
-30.01003,135.14917,1
-30.00862,135.06058,1
-30.0086,135.0606,1
-30.00566,138.05698,1
-30.0056,138.0569,1
-30.00442,131.69221,1
-30.00434,131.69226,1
-30,123.8,1
-29.983333,119.75,1
-29.981389,124.016944,1
-29.98074,131.70611,1
-29.975833,119.271389,1
-29.975833,119.271389,1
