latitude,longitude,time_bp
-37.086109,140.854172,1
-37.035,140.79611,1
-37.035,140.79611,1
-37.018055,140.804169,1
-37.015278,140.806946,1
-37,141,1
-37,141,1
-37,141,1
-36.998611,140.869446,1
-36.965279,140.766663,1
-36.965279,140.766663,1
-35.983334,137.050003,1
-35.53,144.95,1
-35.53,144.95,1
-35,117.87,1
-34.91667,138.6,1
-34.91667,138.6,1
-34.91667,138.6,1
-34.91667,138.6,1
-34.9,138.6042,1
-34.8,138.75,1
-34.7,137.6833,1
-34.7,137.72,1
-34.7,137.6833,1
-34.7,137.6833,1
-34.7,137.6833,1
-34.65,138.4833,1
-34.65,138.4833,1
-34.65,138.4833,1
-34.65,138.4833,1
-34.65,138.4833,1
-34.65,138.4833,1
-34.65,138.4833,1
-34.65,138.4833,1
-34.6,138.75,1
-34.6,138.75,1
-34.6,138.75,1
-34.6,138.75,1
-34.53457,139.44107,1
-34.53457,139.44107,1
-34.53457,139.44107,1
-34.53457,139.44107,1
-34.53457,139.44107,1
-34.53457,139.44107,1
-34.53456,139.44107,1
-34.53456,139.44107,1
-34.53456,139.44107,1
-34.53456,139.44107,1
-34.53456,139.44107,1
-34.53456,139.44107,1
-34.53456,139.44107,1
-34.53456,139.44107,1
-34.53456,139.44107,1
-34.53456,139.44107,1
-34.53432,139.44609,1
-34.53432,139.44609,1
-34.53432,139.44609,1
-34.53432,139.44609,1
-34.53432,139.44609,1
-34.53431,139.44609,1
-34.53431,139.44609,1
-34.53431,139.44609,1
-34.53431,139.44609,1
-34.53431,139.44609,1
-34.53431,139.44609,1
-34.53431,139.44609,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53408,139.45106,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53386,139.42563,1
-34.53385,139.4559,1
-34.53385,139.4559,1
-34.53385,139.4559,1
-34.53384,139.45591,1
-34.53384,139.45591,1
-34.53384,139.45591,1
-34.53384,139.45591,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53376,139.38702,1
-34.53356,139.46078,1
-34.53337,139.46567,1
-34.53336,139.46568,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53333,139.44313,1
-34.53309,139.43952,1
-34.53309,139.43952,1
-34.53309,139.43952,1
-34.53309,139.43952,1
-34.53309,139.43952,1
-34.53309,139.43952,1
-34.53309,139.43952,1
-34.53308,139.43937,1
-34.53305,139.44244,1
-34.53304,139.44114,1
-34.53304,139.44114,1
-34.53304,139.44252,1
-34.533,139.44246,1
-34.53298,139.44243,1
-34.53298,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53297,139.44243,1
-34.53296,139.44244,1
-34.53296,139.44241,1
-34.53296,139.44245,1
-34.53294,139.4424,1
-34.53294,139.4424,1
-34.53291,139.44379,1
-34.53289,139.44244,1
-34.53289,139.44244,1
-34.53289,139.44262,1
-34.53289,139.44244,1
-34.53289,139.44244,1
-34.53289,139.44244,1
-34.53289,139.44244,1
-34.53289,139.44244,1
-34.53289,139.44244,1
-34.53289,139.44244,1
-34.53289,139.44244,1
-34.53289,139.44244,1
-34.53289,139.44244,1
-34.53285,139.44439,1
-34.53285,139.44439,1
-34.53274,139.44749,1
-34.53274,139.44745,1
-34.53273,139.44748,1
-34.53272,139.4474,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53272,139.44744,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53272,139.44743,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53272,139.44759,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53272,139.44745,1
-34.53271,139.44742,1
-34.53266,139.44743,1
-34.53266,139.44743,1
-34.53266,139.44743,1
-34.53266,139.44743,1
-34.53266,139.44743,1
-34.53266,139.44743,1
-34.53266,139.44743,1
-34.53266,139.44743,1
-34.53264,139.44815,1
-34.53264,139.44815,1
-34.53249,139.45242,1
-34.53249,139.45242,1
-34.53249,139.45242,1
-34.53249,139.45235,1
-34.53249,139.45242,1
-34.53249,139.45242,1
-34.53249,139.45242,1
-34.53249,139.45242,1
-34.53249,139.45242,1
-34.53249,139.45242,1
-34.53249,139.45242,1
-34.53249,139.45242,1
-34.53249,139.45242,1
-34.53249,139.45242,1
-34.53248,139.45244,1
-34.53248,139.45249,1
-34.53248,139.45241,1
-34.53247,139.45245,1
-34.53247,139.45241,1
-34.53246,139.45234,1
-34.53246,139.45234,1
-34.53246,139.45234,1
-34.53246,139.45234,1
-34.53233,139.45506,1
-34.53233,139.45506,1
-34.53233,139.45506,1
-34.53233,139.45506,1
-34.53231,139.45727,1
-34.53228,139.43696,1
-34.53228,139.43696,1
-34.53228,139.43696,1
-34.53228,139.43696,1
-34.53228,139.43696,1
-34.53228,139.43696,1
-34.53228,139.43696,1
-34.53228,139.43696,1
-34.53228,139.43696,1
-34.53228,139.43696,1
-34.53227,139.43697,1
-34.53227,139.43697,1
-34.53227,139.43697,1
-34.53227,139.43697,1
-34.53227,139.4573,1
-34.53227,139.43697,1
-34.53227,139.43697,1
-34.53227,139.43697,1
-34.53225,139.45727,1
-34.53225,139.45727,1
-34.53225,139.45727,1
-34.53225,139.45727,1
-34.53225,139.45727,1
-34.53225,139.45727,1
-34.53225,139.45727,1
-34.53225,139.45727,1
-34.53224,139.45723,1
-34.53224,139.45723,1
-34.53224,139.45728,1
-34.53224,139.45723,1
-34.53224,139.45723,1
-34.53223,139.45729,1
-34.53222,139.45725,1
-34.53222,139.45725,1
-34.53214,139.45804,1
-34.53207,139.45976,1
-34.53207,139.45976,1
-34.53207,139.45976,1
-34.53204,139.45122,1
-34.53203,139.45123,1
-34.53203,139.45123,1
-34.53203,139.45123,1
-34.53203,139.45123,1
-34.53203,139.45123,1
-34.53203,139.45123,1
-34.53203,139.45123,1
-34.53203,139.45123,1
-34.53203,139.45123,1
-34.53196,139.46214,1
-34.53196,139.46214,1
-34.53196,139.46214,1
-34.53196,139.46214,1
-34.53196,139.46214,1
-34.53196,139.46214,1
-34.53187,139.46472,1
-34.53187,139.46472,1
-34.53183,139.46609,1
-34.53177,139.46703,1
-34.53177,139.46703,1
-34.53158,139.47059,1
-34.53152,139.47199,1
-34.53152,139.47207,1
-34.53152,139.47199,1
-34.53148,139.47197,1
-34.53145,139.43829,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53138,139.44379,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.53113,139.44881,1
-34.5309,139.45378,1
-34.5309,139.45378,1
-34.5309,139.45378,1
-34.5309,139.45378,1
-34.5309,139.45378,1
-34.5309,139.45378,1
-34.5309,139.45378,1
-34.5309,139.45378,1
-34.5309,139.45378,1
-34.5309,139.45378,1
-34.5309,139.45378,1
-34.5309,139.45378,1
-34.5309,139.45378,1
-34.5309,139.45378,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53069,139.43833,1
-34.53069,139.43838,1
-34.53069,139.43838,1
-34.53068,139.43832,1
-34.53068,139.43832,1
-34.53068,139.43832,1
-34.53068,139.43832,1
-34.53068,139.43832,1
-34.53068,139.43832,1
-34.53068,139.43832,1
-34.53068,139.43832,1
-34.53068,139.43832,1
-34.53068,139.43832,1
-34.53068,139.43832,1
-34.53068,139.43832,1
-34.53068,139.43832,1
-34.53068,139.43832,1
-34.53068,139.43832,1
